area,col,degenerate.empty,dr.win_drop_digit,dr.win_drop_exact,dr.win_drop_vtrac,dr.win_exact,dr.win_family_exact,dr.win_family_vtrac,dr.win_final_value,dr.win_step_drop_exact,dr.win_step_drop_vtrac,dr.win_step_exact,dr.win_step_family_exact,dr.win_step_family_vtrac,dr.win_step_vtrac,dr.win_variant,dr.win_vtrac,dr.win_vtrac_local_index,draw,final.canon3,final.len_is1,final.len_is2,final.len_is3,final.value,final_3canon,method,method.agree_count,methods.core_agreement,methods.early_fraction,mode,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,perm.count,perm.density,post3_span,pre.core3_hint,pre.mirror_pair,pre.orig_unique,score,sec.consensus_any,sec.consensus_strong,sec.pairwise_jaccard,sec.time_to3_max,sec.time_to3_min,section,sequence.steps_kept,sequence.steps_total,set,set.linger,set.memory_strength,set.repeat_new_box,stability.order_cue,stability.survival_frac3,state,tail.exact_len3,tail.final_len,tail.final_unique,tail.unique2,tail.wobble,terminal.is_3value,terminal.len,terminal.len_is1,terminal.len_is2,terminal.len_is3,terminal.unique,terminal.unique_1,terminal.unique_2,time_to_3,time_to_3_fast,traj.early_terminal,traj.first3,traj.reduction_slope,traj.time_to_3,vtrac.hot_source,vtrac.set,vtrac.v_hot,xcol.agree_count
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,T,3,3,0.8333333333333334,combined,0,0,0,0,0.0,0.0,6.0,0,1,8,100.0,0,0,0.5555555555555555,3,2,Evening,8,9,Set3,0,0,0,0.25,0.375,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.5714285714285714,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,A,5,5,1.0,own,1,0,0,0,0.0,0.0,5.0,0,1,6,100.0,0,0,0.15,3,1,Evening,7,7,Set3,0,0,0,0.25,0.5,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333333333333333,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,A,5,5,1.0,combined,1,0,0,0,0.0,0.0,7.0,0,1,6,100.0,0,0,0.25,3,1,Evening,7,9,Set3,0,0,0,0.25,0.5,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333333333333333,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,B,5,5,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.06666666666666667,2,1,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,B,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.15,2,1,Evening,4,4,Set3,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.6666666666666665,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,C,5,5,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.06666666666666667,2,1,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,C,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.17777777777777778,2,1,Evening,4,4,Set3,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.6666666666666665,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,D,5,5,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.1111111111111111,2,1,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,D,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.15,2,1,Evening,4,4,Set3,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.6666666666666665,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,E,5,5,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.1111111111111111,3,2,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.3333333333333333,Pennsylvania4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,E,5,5,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.08333333333333333,2,2,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.0,2,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,T,5,5,1.0,own,1,0,0,0,0.0,0.0,5.0,0,1,6,100.0,0,0,0.06666666666666667,2,1,Evening,7,7,Set3,0,0,0,0.25,0.5,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333333333333333,1,derived_from_DR,,0.0,0
LS1,6,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,T,5,5,1.0,combined,1,0,0,0,0.0,0.0,7.0,0,1,6,100.0,0,0,0.17777777777777778,2,1,Evening,7,9,Set3,0,0,0,0.25,0.5,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333333333333333,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,A,5,5,1.0,own,1,0,0,0,0.0,0.0,5.0,0,0,5,100.0,0,0,0.20000000000000004,2,1,Evening,7,7,Set3,0,0,0,0.25,0.6,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,A,5,5,1.0,combined,1,0,0,0,0.0,0.0,7.0,0,0,5,100.0,0,0,0.2333333333333333,2,1,Evening,7,9,Set3,0,0,0,0.25,0.6,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,B,5,5,1.0,own,1,0,0,0,0.0,0.0,3.0,0,0,5,100.0,0,0,0.08333333333333333,2,1,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.6,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,B,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,0,5,100.0,0,0,0.16666666666666666,2,1,Evening,4,4,Set3,0,0,0,0.3333333333333333,0.6,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,C,5,5,1.0,own,1,0,0,0,0.0,0.0,3.0,0,0,5,100.0,0,0,0.08333333333333333,2,1,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.6,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,C,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,0,5,100.0,0,0,0.19444444444444442,2,1,Evening,4,4,Set3,0,0,0,0.3333333333333333,0.6,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,D,5,5,1.0,own,1,0,0,0,0.0,0.0,3.0,0,0,5,100.0,0,0,0.15,2,1,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.6,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.5,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,D,5,5,1.0,combined,1,0,0,0,0.0,0.0,2.0,0,0,5,100.0,0,0,0.2333333333333333,2,1,Evening,4,4,Set3,0,0,0,0.3333333333333333,0.6,Pennsylvania4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,E,5,5,1.0,own,0,0,0,0,0.0,0.0,2.0,0,0,5,100.0,0,0,0.08333333333333333,2,1,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.4,Pennsylvania4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.5,2,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,E,5,5,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,0,5,100.0,0,0,0.19444444444444442,2,1,Evening,5,5,Set3,0,0,0,0.3333333333333333,0.4,Pennsylvania4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.5,2,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,T,5,5,1.0,own,1,0,0,0,0.0,0.0,5.0,0,0,5,100.0,0,0,0.08333333333333333,2,1,Evening,7,7,Set3,0,0,0,0.25,0.6,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,5,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,T,5,5,1.0,combined,1,0,0,0,0.0,0.0,7.0,0,0,5,100.0,0,0,0.16666666666666666,2,1,Evening,7,9,Set3,0,0,0,0.25,0.6,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,1,derived_from_DR,,0.0,0
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,A,1,1,1.0,own,0,0,0,1,0.0,0.0,3.0,0,1,8,60.33333333333334,0,0,0.3,3,2,Evening,7,7,Set2,0,0,0,0.3333333333333333,0.375,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,A,2,2,1.0,combined,0,0,0,1,0.0,0.0,6.0,0,1,8,89.79761904761904,0,0,0.6666666666666666,3,2,Evening,8,9,Set2,0,0,0,0.25,0.375,Pennsylvania4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.5714285714285714,2,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,B,1,1,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,8,87.08333333333336,0,0,0.3,2,2,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.375,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,2
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,B,2,2,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,1,8,88.16666666666664,0,0,0.4166666666666667,3,2,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.25,Pennsylvania4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,C,1,1,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,8,59.749999999999986,0,0,0.0,2,2,Evening,5,5,Set2,0,0,0,0.5,0.125,Pennsylvania4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,C,2,2,1.0,combined,0,0,0,0,0.0,0.0,1.0,0,1,8,84.83333333333333,0,0,0.6666666666666666,3,2,Evening,4,4,Set2,0,0,0,0.5,0.125,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3.6666666666666665,2,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,D,1,1,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,8,68.66666666666667,0,0,0.08333333333333333,2,2,Evening,5,5,Set2,0,0,0,0.5,0.25,Pennsylvania4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2.75,2,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,D,2,2,1.0,combined,0,0,0,0,0.0,0.0,1.0,0,1,8,83.72222222222221,0,0,0.4444444444444444,3,2,Evening,4,4,Set2,0,0,0,0.5,0.125,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3.6666666666666665,2,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,E,1,1,1.0,own,0,0,0,0,0.0,0.0,6.0,0,1,8,79.08333333333333,0,0,0.15,3,3,Evening,7,10,Set2,0,0,0,0.3333333333333333,0.25,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,E,2,2,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,1,8,85.6,0,0,0.2333333333333333,4,3,Evening,6,6,Set2,0,0,0,0.3333333333333333,0.25,Pennsylvania4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,2.2,3,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,T,1,1,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,8,72.88888888888886,0,0,0.1111111111111111,2,2,Evening,7,7,Set2,0,0,0,0.3333333333333333,0.25,Pennsylvania4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.8333333333333333,2,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,0,,-1,0,-1,-1,-1,-1,Evening,0,-1,Draw1,,0,0,0,,,T,2,2,1.0,combined,1,0,0,0,0.0,0.0,6.0,0,1,8,89.55555555555554,0,0,0.4444444444444444,3,2,Evening,7,9,Set2,0,0,0,0.3333333333333333,0.25,Pennsylvania4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.8333333333333333,2,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,A,1,1,1.0,own,0,0,0,1,0.0,0.0,3.0,0,1,7,80.90873015873015,0,0,0.37222222222222223,3,2,Evening,7,7,Set2,0,0,0,0.3333333333333333,0.42857142857142855,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1.5,3,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,A,2,2,1.0,combined,0,0,0,1,0.0,0.0,6.0,0,1,7,100.0,0,0,0.7777777777777777,3,2,Evening,8,9,Set2,0,0,0,0.25,0.42857142857142855,Pennsylvania4,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.2857142857142858,2,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,B,1,1,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.27777777777777773,2,2,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.42857142857142855,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.25,2,derived_from_DR,,0.0,2
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,B,2,2,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.6666666666666666,3,2,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.2857142857142857,Pennsylvania4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.25,2,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,C,1,1,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,7,79.32142857142856,0,0,0.0,2,2,Evening,5,5,Set2,0,0,0,0.5,0.14285714285714285,Pennsylvania4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,2.25,2,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,C,2,2,1.0,combined,0,0,0,0,0.0,0.0,1.0,0,1,7,100.0,1,1,1.0,3,2,Evening,4,4,Set2,0,0,0,0.5,0.14285714285714285,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3.0,2,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,D,1,1,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,7,88.44841269841268,0,0,0.1111111111111111,2,2,Evening,5,5,Set2,0,0,0,0.5,0.2857142857142857,Pennsylvania4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,2.25,2,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,D,2,2,1.0,combined,0,0,0,0,0.0,0.0,1.0,0,1,7,100.0,0,0,0.6666666666666666,3,2,Evening,4,4,Set2,0,0,0,0.5,0.14285714285714285,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3.0,2,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,E,1,1,1.0,own,0,0,0,0,0.0,0.0,6.0,0,1,7,98.89285714285712,0,0,0.08333333333333333,3,2,Evening,7,10,Set2,0,0,0,0.3333333333333333,0.2857142857142857,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.5,3,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,E,2,2,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,1,7,100.0,0,0,0.27777777777777773,3,3,Evening,6,6,Set2,0,0,0,0.3333333333333333,0.2857142857142857,Pennsylvania4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8,3,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,T,1,1,1.0,own,1,0,0,0,0.0,0.0,4.0,0,1,7,93.30952380952377,0,0,0.16666666666666666,2,2,Evening,7,7,Set2,0,0,0,0.3333333333333333,0.2857142857142857,Pennsylvania4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.5,2,derived_from_DR,,0.0,1
LS1,6,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,T,2,2,1.0,combined,1,0,0,0,0.0,0.0,6.0,0,1,7,100.0,0,0,0.4444444444444444,3,2,Evening,7,9,Set2,0,0,0,0.3333333333333333,0.2857142857142857,Pennsylvania4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.5,2,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,A,3,3,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.37222222222222223,2,2,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.75,2,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,A,3,3,1.0,combined,0,0,0,0,0.0,0.0,4.0,0,1,6,100.0,0,0,0.5555555555555555,3,2,Evening,6,7,Set2,0,0,0,0.3333333333333333,0.3333333333333333,Pennsylvania4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,1.4,2,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,B,3,3,1.0,own,0,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.27777777777777773,2,2,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.75,2,derived_from_DR,,0.0,2
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,B,3,3,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.3333333333333333,3,2,Evening,5,5,Set2,0,0,0,0.5,0.16666666666666666,Pennsylvania4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1.75,2,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,C,3,3,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.0,2,1,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.5,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.75,1,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,C,3,3,1.0,combined,1,0,0,0,0.0,0.0,1.0,0,1,6,100.0,0,0,0.3333333333333333,3,1,Evening,3,3,Set2,0,0,0,0.5,0.5,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.5,1,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,D,3,3,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.1111111111111111,2,1,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.5,Pennsylvania4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.75,1,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,D,3,3,1.0,combined,1,0,0,0,0.0,0.0,1.0,0,1,6,100.0,0,0,0.16666666666666666,3,1,Evening,3,3,Set2,0,0,0,0.5,0.5,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.5,1,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,E,3,3,1.0,own,0,0,0,0,0.0,0.0,7.0,0,1,6,100.0,0,0,0.2333333333333333,2,2,Evening,7,10,Set2,0,0,0,0.25,0.5,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.1666666666666667,2,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,E,3,3,1.0,combined,0,0,0,0,0.0,0.0,2.0,0,1,6,100.0,0,0,0.4166666666666667,3,2,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.3333333333333333,Pennsylvania4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.75,2,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,T,3,3,1.0,own,1,0,0,0,0.0,0.0,3.0,0,1,6,100.0,0,0,0.0,2,1,Evening,5,5,Set2,0,0,0,0.3333333333333333,0.5,Pennsylvania4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.75,1,derived_from_DR,,0.0,1
LS1,5,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,T,3,3,1.0,combined,1,0,0,0,0.0,0.0,5.0,0,1,6,100.0,0,0,0.16666666666666666,3,1,Evening,5,7,Set2,0,0,0,0.3333333333333333,0.5,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.75,1,derived_from_DR,,0.0,1
LS1,7,1,,0,1,0,0,1,,-1,0,-1,-1,0,0,Combined,1,-1,Draw1,,0,0,0,,,A,1,1,1.0,own,0,0,0,1,0.0,0.0,3.0,0,1,7,77.90873015873015,0,0,0.37222222222222223,3,2,Evening,7,7,Set1,0,0,0,0.3333333333333333,0.42857142857142855,Pennsylvania4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1.8333333333333333,3,derived_from_DR,,0.0,0
