section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,why
Midday,Set3,Draw1,6,778,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,7,268,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,7,689,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,7,0019,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,7,246,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,7,0017,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,6,0089,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,6,689,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,6,089,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,6,246,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set3,Draw1,6,268,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,0014,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,0024,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,6678,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,0018,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,018,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,6677,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,024,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,6,018,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,6,024,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,6,6778,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,5,146,straight,6,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set2,Draw1,4,147,straight,6,R2,False,False,False,False,False,False,False,False,False,1,straight|cov1|hot1
Midday,Set2,Draw1,7,009,boxed,6,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set2,Draw1,7,478,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,0069,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,0066,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,468,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,0668,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,4668,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,0699,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,468,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,6,478,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,5,4677,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,178,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,0079,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,0799,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,0779,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,178,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,5,7799,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,899,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,689,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,0019,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,019,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,7,2466,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,0017,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,6689,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,2668,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,246,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,6,899,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,6,689,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,6,246,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,6,019,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,5,179,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set2,Draw1,5,1799,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,6788,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,677,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,7,0188,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,188,boxed,6,"R2,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set1,Draw1,7,678,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,6,677,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,6,678,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,5,147,straight,6,R2,False,False,False,False,False,False,False,False,False,1,straight|cov1|hot1
Midday,Set1,Draw1,7,0699,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,4788,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,099,boxed,6,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set1,Draw1,7,0688,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,4688,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,478,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,6,468,boxed,6,"R4,R8",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set1,Draw1,6,478,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,6,689,boxed,6,"R4,R8",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set1,Draw1,7,178,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,7,0799,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,0779,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,1788,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,6,7799,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,6,178,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,7,899,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,7,8899,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,0199,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,2688,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,6889,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,7,199,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,6,179,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,6,899,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw1,6,1799,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw1,6,199,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,6,299,boxed,6,"R2,R4",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set1,Draw2,6,144,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,6,134,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,6,138,straight,6,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw2,6,6778,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,5,144,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,5,1377,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,5,134,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,5,377,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,6,348,straight,6,R4,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw2,6,447,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,6,6899,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,6,344,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,6,2699,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,5,447,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,5,344,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,6,2399,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,6,7799,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,6,1778,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,6,168,straight,6,R6,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw2,6,3799,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,6,389,straight,6,R8,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw2,6,1899,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,6,179,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw2,6,2446,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,6,1799,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw2,5,179,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw3,5,1133,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,5,1144,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,5,1134,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,5,1244,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,5,377,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw3,4,377,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw3,5,4477,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,5,3447,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,5,477,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw3,5,3344,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,4,3477,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,4,477,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw3,5,577,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw3,4,577,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw3,5,2445,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,5,1139,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,5,1179,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw3,4,179,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw3,4,1779,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw4,4,249,straight,6,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw4,4,014,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,4,013,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,4,3677,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw4,3,459,straight,6,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw4,3,014,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,3,013,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,3,049,straight,6,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw4,4,3477,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw4,4,1477,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw4,4,036,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,4,177,boxed,6,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set1,Draw4,4,069,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,3,036,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,3,069,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,4,2334,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw4,4,359,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,4,2339,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw4,3,359,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,4,139,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,4,2336,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw4,4,2455,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw4,4,019,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,4,017,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,3,139,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw4,3,019,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw5,3,0014,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,249,straight,6,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw5,3,0024,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,133,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw5,3,0013,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,255,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw5,3,334,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw5,3,0069,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,059,straight,6,R4,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw5,3,0036,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,233,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw5,3,3559,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,005,straight,6,R6,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw5,3,3359,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,2339,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,455,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw5,3,0019,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,3369,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw5,3,1339,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,014,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,013,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,667,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,259,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,024,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,0133,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,3346,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,3347,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,147,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,347,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,066,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,069,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,1,346,straight,6,R4,False,False,False,False,False,False,False,False,False,1,straight|cov1|hot1
Midday,Set1,Draw6,2,3559,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,234,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,3359,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,359,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,2334,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,2339,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,055,straight,6,R6,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw6,1,239,straight,6,R6,False,False,False,False,False,False,False,False,False,1,straight|cov1|hot1
Midday,Set1,Draw6,2,139,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,2455,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,3369,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,266,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,019,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,1339,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw6,2,246,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,2,245,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1|span2
Midday,Set1,Draw6,1,369,straight,6,R8,False,False,False,False,False,False,False,False,False,1,straight|cov1|hot1
Midday,Set1,Draw7,1,0144,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,0114,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,0244,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,259,boxed,6,"R2,R4",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set1,Draw7,1,249,straight,6,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw7,1,0113,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,136,straight,6,R2,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw7,1,3667,straight,6,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,3447,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,0366,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,1147,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,3466,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,3446,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,0669,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,117,boxed,6,"R4,R6",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set1,Draw7,1,1447,straight,6,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,2344,straight,6,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,057,straight,6,R6,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw7,1,116,straight,6,R6,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw7,1,166,straight,6,R6,True,False,False,False,False,False,False,False,False,0,straight|cov1|mirror
Midday,Set1,Draw7,1,017,boxed,6,"R6,R8",False,False,False,False,False,False,False,False,False,0,boxed|cov2
Midday,Set1,Draw7,1,2366,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,2466,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,0119,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,2445,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,2446,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,1139,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set1,Draw7,1,3669,straight,6,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,7,018,straight,5,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,6,008,straight,5,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,5,078,straight,5,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,7,178,straight,5,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,7,189,straight,5,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,7,245,straight,5,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,7,019,straight,5,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,5,248,straight,5,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set3,Draw1,5,289,straight,5,R8,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,667,straight,5,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,004,straight,5,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,014,straight,5,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,678,straight,5,R2,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,066,straight,5,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,7,006,straight,5,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,068,straight,5,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,069,straight,5,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,5,467,straight,5,R4,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,6,079,straight,5,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
Midday,Set2,Draw1,5,799,straight,5,R6,False,False,False,False,False,False,False,False,False,0,straight|cov1
